SIMULATION_RESULTS
Timestamp,2025-04-14 22:58:25

CLOUDLET_EXECUTION_SUMMARY
Total_Cloudlets,Executed_Cloudlets,Average_Execution_Time
20,20,25.559

VM_EXECUTION_DETAILS
VM_ID,Execution_Time,Cloudlet_Count
0,0,4
1,0,4
2,0,4
3,0,4
4,0,4

AUTO_SCALING_STATISTICS
VM_ID,Original_PEs,Final_PEs,Scaling_Events
0,2,3,7
1,2,3,7
2,2,3,8
3,2,3,7
4,2,3,7

DETAILED_SCALING_EVENTS
Time,VM_ID,CPU_Utilization,Old_PEs,New_PEs,Old_Host,New_Host
8,2,73.251,2,3,0,1
8,4,71.58,2,3,0,0
9,0,71.297,2,3,0,0
9,1,71.791,2,3,0,2
9,3,70.471,2,3,0,0
13,2,80.694,2,3,1,1
13,4,81.077,2,3,0,0
14,0,81.381,2,3,0,0
14,1,83.355,2,3,2,2
14,3,76.53,2,3,0,0
18,2,85.177,2,3,1,1
18,4,85.908,2,3,0,0
19,0,92.046,2,3,0,0
19,1,86.325,2,3,2,2
19,3,84.313,2,3,0,0
23,2,89.515,2,3,1,1
23,4,90.586,2,3,0,0
24,0,89.747,2,3,0,0
24,1,94.08,2,3,2,2
24,3,92.123,2,3,0,0
28,2,87.585,2,3,1,1
28,4,88.584,2,3,0,0
29,0,90.319,2,3,0,0
29,1,88.825,2,3,2,2
29,3,90.759,2,3,0,0
33,2,86.322,2,3,1,1
33,4,85.8,2,3,0,0
34,0,83.72,2,3,0,0
34,1,80.6,2,3,2,2
34,3,87.093,2,3,0,0
38,2,82.099,2,3,1,1
38,4,82.315,2,3,0,0
39,0,72.363,2,3,0,0
39,1,78.003,2,3,2,2
39,3,76.878,2,3,0,0
43,2,72.028,2,3,1,1

CURRENT_VM_UTILIZATION
VM_ID,CPU_Utilization
3,92.123
1,48.043
0,90.319
2,80.694
2,85.177
4,81.077
3,76.878
3,90.759
1,86.325
0,45.431
4,53.334
1,83.355
2,82.099
3,76.53
4,71.58
4,85.8
1,80.6
2,89.515
1,94.08
0,81.381
4,85.908
0,92.046
3,50.717
3,87.093
2,47.772
3,70.471
2,86.322
0,71.297
0,83.72
0,89.747
2,87.585
2,72.028
2,73.251
4,88.584
1,88.825
1,78.003
0,72.363
1,71.791
3,84.313
4,90.586
4,82.315
